is_rumor,thread,in_reply_tweet,event,text,tweet_id,is_source_tweet,in_reply_user,user_id,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,hasperiod,number_punct,negativewordcount,positivewordcount,sentimentscore
0,524924660480487424,5.249246604804874e+17,ottawashooting,@LisaBloom @rolandsmartin yet it does not matter Brown chose to assault a  store owner and steal cigars on camera in the first place right?,524925998819979264,0,15996661.0,267959196,0,0,0,2,220207,0,1162,981,0,1,0,0,0.26785714285714285
0,524924660480487424,5.249246604804874e+17,ottawashooting,@LisaBloom Thanks for your clear description of the police report leaks &amp; the law.  Your thoughts focus on the original argument.#fear4life,524926521891250177,0,15996661.0,23375372,1,0,0,1,6192,0,216,403,2,6,0,0,0.225
0,524924660480487424,5.249246604804874e+17,ottawashooting,@LisaBloom He had his eye socket punched out and much bigger guy reaching for his gun. Don't be intentionally moronic.,524926725314981888,0,15996661.0,1054178809,0,0,1,1,11358,0,217,1028,2,3,0,0,0.0
0,524924660480487424,5.249246604804874e+17,ottawashooting,"Autopsies don't cover mental state, genius. MT @LisaBloom KEY: Nothing in Wilson's story in new autopsy says he feared for his life....",524926934833061888,0,15996661.0,43439767,0,0,0,1,51431,0,896,137,5,9,0,0,0.012121212121212116
0,524924660480487424,5.249250093245604e+17,ottawashooting,@Darkarm66 @LisaBloom He was stopped originally because he and his buddy were standing in the middle of a busy street impeding traffic.,524926974364758016,0,83678564.0,16108144,0,0,0,2,6302,0,328,734,1,3,0,0,0.15833333333333333
0,524924660480487424,5.249246604804874e+17,ottawashooting,@LisaBloom @rolandsmartin #hashtag !also while you are at it did the autopsy show that brown complied with the officer and that there were,524927027900874753,0,15996661.0,2742124039,1,0,0,2,127,0,0,45,0,2,0,0,0.0
0,524924660480487424,5.249246604804874e+17,ottawashooting,.@LisaBloom You're clearly one of the reasons the dumb blond stereotype continues to be perpetuated.,524927446529761281,0,15996661.0,43439767,0,0,0,1,51431,0,896,137,2,3,0,0,-0.13749999999999998
0,524924660480487424,5.249256812646277e+17,ottawashooting,"@GibsonRadio @LisaBloom I'm on vacation, John. But book Lisa on the show. Would make for a great dialogue and great radio!",524927495741509632,0,80039905.0,16116288,0,0,0,2,184890,1,294828,1702,2,5,0,1,0.9
0,524924660480487424,5.249246604804874e+17,ottawashooting,@LisaBloom @rolandsmartin no altercation between the two with another person at the scene did the autopsy show that?,524927802010001411,0,15996661.0,2742124039,0,0,0,2,127,0,0,45,0,1,0,0,0.0
0,524924660480487424,5.249246604804874e+17,ottawashooting,@LisaBloom great job on The Stephanie Miller Show! Keep spitting that truth!,524927873782927363,0,15996661.0,344400627,0,0,0,1,2200,0,65,206,0,2,0,1,1.0
0,524924660480487424,5.249274957415096e+17,ottawashooting,@rolandsmartin @GibsonRadio Contact me here: http://t.co/FJQlVZZ5KZ,524928449723375616,0,16116288.0,15996661,0,1,1,2,14441,0,34609,249,1,7,0,0,0.0
0,524924660480487424,5.249274957415096e+17,ottawashooting,@rolandsmartin @GibsonRadio Roland you're not allowed to go on vacation! :),524928521391456256,0,16116288.0,15996661,0,0,0,2,14441,0,34609,249,0,4,0,0,0.5
0,524924660480487424,5.249246604804874e+17,ottawashooting,@LisaBloom @rolandsmartin Nothing in the Autopsy say that Michael Brown feared for the life either.,524929014486814720,0,15996661.0,28101457,0,0,0,2,15624,0,304,261,1,1,0,0,0.0
0,524924660480487424,5.249246604804874e+17,ottawashooting,@LisaBloom @rolandsmartin sounds like team wilson is hoping to fit the report with the findings in the autopsy. sounds pretty corrupt to me,524929149480493056,0,15996661.0,1573285621,0,0,0,2,612,0,15,24,1,1,0,1,0.05000000000000001
0,524924660480487424,5.249274957415096e+17,ottawashooting,@rolandsmartin @LisaBloom roland thanks. lisa stand by for call.,524929577814999040,0,16116288.0,80039905,0,0,0,2,7706,0,4660,838,2,2,0,0,0.2
0,524924660480487424,5.249246604804874e+17,ottawashooting,@LisaBloom wld u not be in fear if a giant black dude was trying to kill u?,524930142175784961,0,15996661.0,388365142,0,0,0,1,5337,0,131,157,0,1,0,0,-0.08333333333333333
0,524924660480487424,5.2492599881997926e+17,ottawashooting,"@pamnsc @LisaBloom @rolandsmartin Oh well, that is grounds to kill someone.Wonder why James Holmes still alive after killing 12 people then?",524931090247876608,0,267959196.0,89873752,0,0,1,3,2044,0,55,101,1,5,0,0,0.1
0,524924660480487424,5.249267253149819e+17,ottawashooting,@HokieMBA00 @LisaBloom Get informed clown. The eye socket lie has been disproved. Google it and watch something other than FoxNews.,524931506389913600,0,1054178809.0,89873752,0,0,0,2,2044,0,55,101,3,5,0,0,-0.125
0,524924660480487424,5.249315063899136e+17,ottawashooting,"@tonytl69 @LisaBloom Even if that never happened, a struggle for his gun validates the shooting completely. Clown.",524932628999180288,0,89873752.0,1054178809,0,0,0,2,11370,0,216,1029,2,5,0,0,0.1
0,524924660480487424,5.249326289991803e+17,ottawashooting,@HokieMBA00 @LisaBloom Not when the perpetrator is 20 ft away an running....... oh clown,524933088854671360,0,1054178809.0,89873752,0,0,0,2,2044,0,55,101,7,11,0,0,0.0
0,524924660480487424,5.2493308885467136e+17,ottawashooting,@tonytl69 @LisaBloom You're too dumb for words.,524933526525710336,0,89873752.0,1054178809,0,0,0,2,11370,0,216,1029,1,4,0,0,-0.375
0,524924660480487424,5.2493352652571034e+17,ottawashooting,@HokieMBA00 @LisaBloom So are your parents,524933637696126976,0,1054178809.0,89873752,0,0,0,2,2044,0,55,101,0,2,0,0,0.0
0,524924660480487424,5.249267253149819e+17,ottawashooting,@HokieMBA00 @LisaBloom There is no if for Bloom. She along with the rest of the mob mentality crowd said this.......,524975649849876481,0,1054178809.0,2434102818,0,0,0,2,2462,0,24,46,8,10,0,0,0.0
0,524924660480487424,5.249267253149819e+17,ottawashooting,"@HokieMBA00 @LisaBloom ""Racist white officer shot black teen in back to brighten his day"". Original narrative for Lisa. Now she says ..but",524975987587842048,0,1054178809.0,2434102818,0,0,0,2,2462,0,24,46,4,8,0,0,0.04166666666666667
0,524924660480487424,5.249267253149819e+17,ottawashooting,@HokieMBA00 @LisaBloom Even if there was a struggle...no if...no but....Wilson shot teen for no reason. Remember Lisa?,524976238423990272,0,1054178809.0,2434102818,0,0,0,2,2462,0,24,46,11,14,0,0,0.0
0,524924660480487424,5.2492599881997926e+17,ottawashooting,@pamnsc @LisaBloom @rolandsmartin Wilson stop them for walking in the street he did not know at that moment Brown was at store still does,524995838104592384,0,267959196.0,189352881,0,0,0,3,2555,0,288,811,0,0,0,0,0.0
0,524924660480487424,5.2492599881997926e+17,ottawashooting,@pamnsc @LisaBloom @rolandsmartin not justify him being killed,524995935185960960,0,267959196.0,189352881,0,0,0,3,2555,0,288,811,0,0,0,0,-0.2
0,524924660480487424,5.249267253149819e+17,ottawashooting,@HokieMBA00 @LisaBloom not true,524995996758327297,0,1054178809.0,189352881,0,0,0,2,2555,0,288,811,0,2,0,1,-0.175
0,524924954287296512,,ottawashooting,Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/JbjNKv3eGa,524924954287296512,1,,6017542,0,168,32,1,87770,1,6999809,501,1,8,0,0,0.0
0,524924954287296512,5.249249542872965e+17,ottawashooting,“@BreakingNews: Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/XckFIdqMQD”,524925047803506688,0,6017542.0,126800237,0,0,1,2,26742,0,694,470,1,8,0,0,0.0
0,524924954287296512,5.249249542872965e+17,ottawashooting,“@BreakingNews: Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/lNVYgQ3uvJ” ironic,524925095660519424,0,6017542.0,257246987,0,1,1,2,101230,0,737,518,1,9,0,0,0.2
0,524924954287296512,5.249249542872965e+17,ottawashooting,"@BreakingNews they told me Canada has ""very polite"" people....",524925175750729729,0,6017542.0,374357782,0,2,2,1,92526,0,6373,2143,4,6,0,0,0.2
0,524924954287296512,5.249249542872965e+17,ottawashooting,"“@BreakingNews: Ottawa police confirm a shooting at Canada's National War Memorial"" 

This is disgusting.",524925671626510336,0,6017542.0,46841171,0,2,0,1,10738,0,183,132,1,4,0,0,-1.0
0,524924954287296512,5.249249542872965e+17,ottawashooting,@BreakingNews @CBCOttawa,525770062641528832,0,6017542.0,2238718954,0,0,0,2,16,0,6,15,0,0,0,0,0.0
0,524924987774631936,,ottawashooting,#BREAKING: Shooting reported at the War Memorial in Ottawa,524924987774631936,1,,203123011,1,134,20,0,50146,1,173189,339,0,2,0,0,0.0
0,524924987774631936,5.2492498777463194e+17,ottawashooting,@CTVNews omg! no! this is too close to home!,524925984038858752,0,203123011.0,2784322060,0,0,0,1,179,0,7,21,0,3,0,0,0.0
0,524924987774631936,5.2492498777463194e+17,ottawashooting,"@CTVNews as if your refuring to the ""officers of the law"" as COPS. Professionnel reporters here lol only in Canada.",524926918932836353,0,203123011.0,869638356,0,0,0,1,810,0,130,368,2,4,0,0,0.4
0,524925223226081282,,ottawashooting,"#BREAKINGNEWS: Update - One person shot at War Memorial in Ottawa, police say http://t.co/chbTWxVN0q http://t.co/twKD3QCyTt",524925223226081282,1,,12848262,1,118,9,0,116743,1,281451,338,2,16,0,0,0.0
0,524925223226081282,5.249252232260813e+17,ottawashooting,"RT @TorontoStar: #BREAKINGNEWS Update - One person shot at War Memorial in Ottawa, police say http://t.co/MwzrktYrua",524925954649382913,0,12848262.0,22251439,1,0,0,1,4420,0,511,98,1,9,0,0,0.0
0,524925223226081282,5.249252232260813e+17,ottawashooting,@TorontoStar Arrest these Islamist monsters BEFORE they commit more atrocities against the people of Canada!,524926474814775297,0,12848262.0,1852665702,0,0,0,1,3180,0,133,361,0,1,0,0,0.2875
0,524925223226081282,5.249252232260813e+17,ottawashooting,"@TorontoStar Islamists should be thrown out of a plane, returned to ISIS-Land in that fashion.  Don't sit by and wait for them to act!",524926599867936768,0,12848262.0,1852665702,0,0,0,1,3178,0,134,361,1,5,0,0,0.0
0,524925223226081282,5.249252232260813e+17,ottawashooting,"@TorontoStar Get real, folks!!!  You will either stand up and fight for your nation, or the ISIS rapists will cow you into submission!",524926833792655360,0,12848262.0,1852665702,0,0,0,1,3178,0,134,361,0,6,0,0,0.11197916666666667
0,524925600318754816,,ottawashooting,The scene at the War Memorial in Ottawa http://t.co/wZoQFDtZAo http://t.co/crY3JEx5sI,524925600318754816,1,,14216661,0,225,21,0,209452,1,226740,12078,2,12,0,0,0.0
0,524925600318754816,5.249256003187548e+17,ottawashooting,Pull together for fallen soldier “@nationalpost: The scene at the War Memorial in Ottawa http://t.co/HioCUgnfQy http://t.co/Oda7LAKgrS”,524926756961394688,0,14216661.0,14337431,0,0,0,1,1900,0,331,565,2,12,0,0,0.0
0,524925600318754816,5.249256003187548e+17,ottawashooting,@nationalpost Praying for you!,524926915250249728,0,14216661.0,2728468209,0,0,0,1,897,0,80,415,0,1,0,0,0.0
0,524925600318754816,5.249256003187548e+17,ottawashooting,@nationalpost Awesome tweet!,524930301731282944,0,14216661.0,2728383208,0,0,0,1,1323,0,478,576,0,1,0,1,1.0
0,524925600318754816,5.249256003187548e+17,ottawashooting,@nationalpost it is time to round up the extremist traitors and intern them and their supporters.,524931202726502400,0,14216661.0,774733530,0,0,1,1,2634,0,275,553,1,1,0,0,-0.2
0,524925600318754816,5.249256003187548e+17,ottawashooting,@nationalpost FUCK,524931977494138880,0,14216661.0,2808700942,0,0,0,1,58,0,18,111,0,0,0,0,-0.4
0,524925600318754816,5.249256003187548e+17,ottawashooting,"@nationalpost @micu70 Praying for the soldier, their family and everyone there!! @carnevaleward4",524934743209807874,0,14216661.0,179636041,0,1,0,3,233,0,57,77,0,6,0,0,0.0
0,524925600318754816,5.249256003187548e+17,ottawashooting,"“@nationalpost: The scene at the War Memorial in Ottawa http://t.co/7x3RctvbUB http://t.co/97VZFzfgsw”what a shame""",524934922667307008,0,14216661.0,818218662,0,0,0,1,29,0,12,34,2,16,0,0,0.0
0,524925600318754816,5.24934922667307e+17,ottawashooting,Senseless,524938405835448320,0,818218662.0,818218662,0,0,0,0,29,0,12,34,0,0,0,0,0.0
0,524925600318754816,5.249256003187548e+17,ottawashooting,@nationalpost My twitter app shwos Ottawa shotting http://t.co/VlcPC99uBJ,524939215377661952,0,14216661.0,11462742,0,0,0,1,91535,0,1746,1997,1,7,0,0,0.0
0,524925600318754816,5.249256003187548e+17,ottawashooting,@nationalpost @MsMelanie That photo deserves the front page!,524941574296199168,0,14216661.0,16017664,0,0,1,2,3320,0,3647,4008,0,1,0,0,0.0
0,524925600318754816,5.249256003187548e+17,ottawashooting,@nationalpost @chrissymfae Very Very sad indeed.,525036485594988544,0,14216661.0,379420143,0,1,0,2,4942,0,124,248,1,1,1,0,-0.65
0,524926528342487041,,ottawashooting,"Ottawa police tactical officers are here and very kindly pointed their guns at every reporter, ordering hands in the air and us to ground",524926528342487041,1,,164075542,0,465,87,0,23999,1,13519,2269,0,1,0,0,0.78
0,524926528342487041,5.2492652834248704e+17,ottawashooting,@josh_wingrove nothing wrong with that when there is a shooter on the loose pal,524926753139994624,0,164075542.0,89014168,0,2,12,1,1807,0,73,340,0,1,0,0,-0.28846153846153844
0,524926528342487041,5.2492652834248704e+17,ottawashooting,"@josh_wingrove Are they pointing their guns at EVERYONE, or just reporters? Not a comforting thing, but different if it's just reporters.",524926849479352322,0,164075542.0,198931644,0,0,0,1,5962,0,286,425,1,6,0,0,0.0
0,524926528342487041,5.2492652834248704e+17,ottawashooting,"@josh_wingrove @globeandmail 

A reporter is not anything more than a civilian with a microphone.

Stop playing the victim.

Do your job.",524927152316112897,0,164075542.0,22330321,0,4,12,2,28785,0,1295,1716,3,4,0,0,0.2125
0,524926528342487041,5.2492652834248704e+17,ottawashooting,@josh_wingrove @michaelhayes Probably because they don't know who you are. Get some perspective.,524927157056061440,0,164075542.0,70068687,0,2,3,2,3081,0,493,1063,2,4,0,0,0.0
0,524926528342487041,5.2492652834248704e+17,ottawashooting,@josh_wingrove @MurphysLaw74 What a smug twit this guy is.,524927266800021504,0,164075542.0,32024372,0,0,4,2,1088,0,14,95,1,4,0,0,0.0
0,524926528342487041,5.2492652834248704e+17,ottawashooting,"@josh_wingrove Taking no chances. Unfortunate, but necessary.",524927365303271424,0,164075542.0,255155890,0,0,1,1,13231,0,1423,1173,2,4,0,0,-0.25
0,524926528342487041,5.2492652834248704e+17,ottawashooting,@josh_wingrove @kathryn821 every chance they get to fuck with the media. They do.,524927431413862401,0,164075542.0,24619305,0,0,0,2,60197,0,2389,1978,2,6,0,0,-0.4
0,524926528342487041,5.2492652834248704e+17,ottawashooting,@josh_wingrove @nlbloodsport What the fuck do you expect?,524927621285830657,0,164075542.0,219171755,0,0,1,2,29876,0,780,897,0,2,0,0,-0.4
0,524926528342487041,5.2492652834248704e+17,ottawashooting,"“@josh_wingrove: tactical officers very kindly pointed their guns at every reporter, ordering hands in the air and us to ground” be safe!!",524927893684510720,0,164075542.0,25178806,0,0,0,1,13357,0,1803,1054,0,5,0,0,0.780625
0,524926528342487041,5.2492652834248704e+17,ottawashooting,@josh_wingrove Save the sarcasm and report the facts.,524928189672734720,0,164075542.0,113165445,0,2,3,1,7266,1,15371,534,1,2,0,0,0.0
0,524926528342487041,5.2492652834248704e+17,ottawashooting,"And you are tweeting. I am sure you are in grave danger, and feel humiliated. GROW. THE. FUCK. UP! @josh_wingrove`",524928190968791040,0,164075542.0,309705204,0,0,1,1,52353,0,304,1690,5,8,0,0,0.0
0,524926528342487041,5.249272668000215e+17,ottawashooting,@BCam815 @josh_wingrove Huh?,524928476215013376,0,32024372.0,43412258,0,0,0,2,42096,0,14486,5794,0,5,0,0,0.0
0,524926528342487041,5.249267531399946e+17,ottawashooting,@SwammyN @josh_wingrove yes there is.,524929020925050880,0,89014168.0,2193206563,0,0,0,2,10688,0,548,954,1,2,0,0,0.0
0,524926528342487041,5.249290209250509e+17,ottawashooting,@BuucketHe4d @josh_wingrove I disagree. Do whatever it takes to find the shooter.,524929563562741763,0,2193206563.0,89014168,0,0,0,2,1807,0,73,340,2,4,0,0,0.0
0,524926528342487041,5.249284762150134e+17,ottawashooting,@MurphysLaw74 Not you Jimmy.,524930097711951872,0,43412258.0,32024372,0,0,0,1,1088,0,14,95,1,3,0,0,0.0
0,524926528342487041,5.2492956356274176e+17,ottawashooting,"@SwammyN @josh_wingrove Kill them all, God will know his own.",524930276783583233,0,89014168.0,2193206563,0,0,0,2,10688,0,548,954,1,3,0,0,0.6
0,524926528342487041,5.249302767835832e+17,ottawashooting,@BuucketHe4d @josh_wingrove  LOL. Or not.....,524930433088102400,0,2193206563.0,89014168,0,0,0,2,1808,0,73,340,6,8,0,0,0.8
0,524926528342487041,5.2492652834248704e+17,ottawashooting,@josh_wingrove @mattgurney Are you actually complaining and attempting to be wry when a soldier has been shot?,524930495805534209,0,164075542.0,2237997954,0,0,3,2,2316,0,796,115,0,2,0,0,0.0
0,524926528342487041,5.2492652834248704e+17,ottawashooting,@josh_wingrove Enjoying Ferguson North? @babiak,524930526344663040,0,164075542.0,1353583129,0,0,0,2,4253,0,1577,374,0,2,0,0,0.5
0,524926528342487041,5.249304330881024e+17,ottawashooting,@SwammyN @josh_wingrove Is it okay for police to kill the shooter?,524930863164039169,0,89014168.0,2193206563,0,0,0,2,10688,0,548,954,0,2,0,0,0.5
0,524926528342487041,5.249308631640392e+17,ottawashooting,@BuucketHe4d @josh_wingrove  he's dead anyway. Doesn't matter now.,524931059985575936,0,2193206563.0,89014168,0,0,0,2,1807,0,73,340,2,6,0,0,-0.2
0,524926528342487041,5.249300977119519e+17,ottawashooting,@BCam815 OK. Only twits are ones who will try and pretend this isn't terrorism! Wake up!,524931303838605312,0,32024372.0,43412258,0,0,0,1,42108,0,14481,5793,1,7,0,0,0.25
0,524926528342487041,5.2493105998557594e+17,ottawashooting,"@SwammyN @josh_wingrove Again, we disagree. Alas... Tis the Internet.",524932282306805762,0,89014168.0,2193206563,0,0,0,2,10688,0,548,954,5,7,0,0,-0.4
0,524926698165633024,,ottawashooting,Police with guns drawn at seen of war memorial shooting. @ctvottawa http://t.co/QP3k6mqqH9,524926698165633024,1,,33076804,0,201,40,1,4011,0,3142,540,2,9,0,0,0.0
0,524926698165633024,5.24926698165633e+17,ottawashooting,@JohnHuaCTV stay safe John.,524927466163294210,0,33076804.0,24756015,0,0,0,1,3364,0,613,261,1,1,0,0,0.5
